GeneID	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
TPH2	7.4397978606425	2.93145411348387	0.96073866700603	3.05125026623444	0.00227890537126133	0.00741348035357295
DYRK4	10.8250010772697	-2.97639665647297	0.961419256779804	-3.09583632269045	0.0019625866318356	0.0065502466349085
CKAP2	68.597199302233	-7.55577153639382	0.900071600453368	-8.39463386311485	4.67348289975945e-17	3.09568066679158e-15
LOC103893648	7.02151031932594	-2.53148739645598	0.651728685460557	-3.88426572733569	0.000102639605212324	0.000500315944685085
LOC103903245	8.97537645812944	2.3638185352793	0.47934635741356	4.9313372235348	8.16686059870567e-07	7.02050906721538e-06
LOC103897213	9.60582321658	-2.94445856527233	0.93836453655745	-3.13786215331046	0.001701848920607	0.00579283190283535
LOC103897214	113.859796449149	2.52320458816638	0.827916883634101	3.04765446634074	0.00230634957527019	0.00748246885943278
PIEZO2	25.0995701356941	-2.19812122879378	0.460445122712782	-4.7739049028106	1.80687727665876e-06	1.4121185161229e-05
MPZL1	12.3263997866012	-3.65691215585339	0.693507450679884	-5.27306830268126	1.34161603378426e-07	1.40091182947473e-06
QPCT	6.29450137805401	-3.32970585755761	0.672836441721723	-4.94875968524716	7.4687893365893e-07	6.48751282603936e-06
KIF26A	8.61384078434873	-3.59285638192057	0.640134671290485	-5.61265705961142	1.99243225749468e-08	2.54282400522105e-07
KIF26B	9.5324708519989	-2.53885291193407	0.688430266366533	-3.68788682887795	0.000226124175023221	0.00100554477665804
FCHSD2	159.428674202631	-2.42148231972248	0.250000821870754	-9.68589743666663	3.46154911883121e-22	5.19088136611397e-20
TPM4	181.050196996554	-2.08934902636658	0.372598862454553	-5.60750242929532	2.05267132833814e-08	2.60737556847846e-07
ALDH1L2	14.6109900775204	-2.55914683992585	0.691281487895708	-3.70203294133625	0.000213878840687777	0.00095581533232861
SGO1	7.74225636846492	-3.97893839320749	0.879011120102372	-4.52660757322853	5.9938094776426e-06	4.05992226663157e-05
CENPE	69.0079844892754	-4.3979009004588	0.588333577506845	-7.47518256410859	7.70967462849372e-14	2.89032489457801e-12
ANGPTL1	3.34642180440383	-2.62413103994332	0.592065177274509	-4.43216581664734	9.32912273702618e-06	6.03152923303423e-05
ANGPTL2	194.326503047959	-3.20344493339298	0.292512716601221	-10.9514723688413	6.53761878190844e-28	2.6143211106765e-25
FAM198B	4.40722656507001	-2.80881783733527	0.577568759297755	-4.86317480320509	1.15517743750035e-06	9.4992009083711e-06
LY75	547.897956878897	2.65073145408516	0.29309506026293	9.04393083836774	1.51136905072926e-19	1.52507024679662e-17
PTPN3	15.1291919544464	2.47334473478694	0.61680258532794	4.0099454730267	6.0732771132546e-05	0.000316931720598405
PTPN6	58.7324456978949	-2.11955013341211	0.46740798501788	-4.5346896102578	5.76882577501552e-06	3.91735923854356e-05
LOC103905709	111.613974366367	2.25706832633569	0.505258179073151	4.4671584148842	7.92654340471741e-06	5.22803232380782e-05
ASPA	126.741765170593	2.56553762757372	0.36686338024307	6.99316902622958	2.68745400735486e-12	7.63590550458169e-11
NCALD	11.079412022021	-2.91863444317754	0.860526266770615	-3.39168547885307	0.000694641292019079	0.00266336719812855
ASPM	65.037314436017	-5.69447095005064	0.666515840699405	-8.54363932907457	1.30059536740043e-17	9.55274025974319e-16
NCAM1	61.4591275877229	-2.77632342899943	0.357866598417025	-7.7579842356904	8.62898742199042e-15	3.7416537026197e-13
ASPN	4.63685426966884	-3.36164680343172	0.861021648604607	-3.90425352124385	9.45166625784682e-05	0.000464656267980603
ATP6AP1	101.857199251432	-2.61533623101401	0.493747962202186	-5.29690536716189	1.17781695028851e-07	1.24188375119776e-06
ADIPOQ	50.2496779299627	-2.46648607192121	0.395584583053724	-6.23504094340865	4.51659945408036e-10	8.29349052818123e-09
KCTD16	24.9674546948794	-3.70915998337529	0.959428362850262	-3.86601035261888	0.000110630243763638	0.000534201584041145
PTPRD	14.0880761599276	-2.7888647416344	0.581319029168798	-4.7974771196155	1.60676556430398e-06	1.27654509181678e-05
EBF2	9.95019403515127	-2.24327084524189	0.396461723579229	-5.65822805033939	1.52943823286531e-08	2.01874628364875e-07
FAM19A2	13.0621640351478	-5.06857336724257	1.02495510316992	-4.94516623368847	7.60789152670761e-07	6.59006869383638e-06
FREM1	8.49604942906614	-3.23545084438884	0.748083623157135	-4.32498552866894	1.52541875874537e-05	9.43836466370992e-05
FREM2	5.97621033577484	-3.3999927189677	0.82875358918085	-4.10253754958491	4.08643509505683e-05	0.000224193291266914
SCNN1A	84.971413807029	2.23936330167586	0.581943077541333	3.84807962857296	0.000119047361455205	0.000570001934204812
SEMA3A	7.79693293367858	-3.26409876372013	0.577862023453094	-5.64857808826933	1.61780362236233e-08	2.11726372250255e-07
SEMA3D	90.7874078068892	-2.16024430046696	0.36418863833272	-5.93166308086025	2.99881500076267e-09	4.61885956679523e-08
MKI67	196.611361201055	-5.09859963685263	0.596279236883274	-8.55069122229173	1.22353543050692e-17	9.11069796081604e-16
SFRP2	12.9933888449489	-2.67803583623265	0.828878992724366	-3.23091290735993	0.00123395532627141	0.00438690011779795
IL16	18.0851210339729	-3.46550264082818	0.647224653501594	-5.35440456737738	8.5838609681942e-08	9.41869378796675e-07
CHODL	5.61147693264582	-5.35962723653755	0.848497455274684	-6.31660967657526	2.67363723253087e-10	5.22011956593775e-09
CMKLR1	8.15299488822445	-2.21412159714894	0.488296664560507	-4.53437788509526	5.77735149743979e-06	3.92068284838827e-05
SPARC	3731.56533912927	-3.84543164751811	0.357982306841912	-10.7419600746254	6.46568765166405e-27	1.88675755608153e-24
ENKUR	15.7733841684989	-2.37240830134343	0.587321512317048	-4.03936898545402	5.35951948720244e-05	0.000283521469394046
PLA2G4F	16.7707054791026	2.47373804453898	0.588350817735759	4.20452894764223	2.61626454642693e-05	0.000153270799282537
OSBPL1A	662.139291016684	-2.3985088938394	0.226481826905838	-10.5902929458292	3.3055574933344e-26	8.30002424547243e-24
LOC103899795	2531.5425938423	-3.93504318499223	0.552093751828557	-7.12749088711691	1.0221503822938e-12	3.13527206750745e-11
